timestamp,region,temperature,rainfall,soil_moisture
2025-04-08 00:00:00,Mumbai,15.0,6.8,0.363
2025-04-08 06:00:00,Mumbai,15.19,0.0,0.408
2025-04-08 12:00:00,Pune,17.67,1.4,0.419
2025-04-08 18:00:00,Mumbai,19.93,0.0,0.384
2025-04-09 00:00:00,Pune,15.71,0.0,0.5
2025-04-09 06:00:00,Mumbai,19.64,0.0,0.365
2025-04-09 12:00:00,Pune,16.76,0.0,0.405
2025-04-09 18:00:00,Pune,20.1,0.0,0.374
2025-04-10 00:00:00,Pune,20.06,0.0,0.395
2025-04-10 06:00:00,Pune,18.41,0.0,0.414
2025-04-10 12:00:00,Mumbai,15.0,2.4,0.382
2025-04-10 18:00:00,Pune,19.81,0.0,0.435
2025-04-11 00:00:00,Mumbai,17.18,0.0,0.401
2025-04-11 06:00:00,Mumbai,18.91,0.0,0.465
2025-04-11 12:00:00,Mumbai,16.95,7.7,0.516
2025-04-11 18:00:00,Mumbai,15.0,19.0,0.566
2025-04-12 00:00:00,Pune,20.5,0.0,0.386
2025-04-12 06:00:00,Mumbai,17.44,0.0,0.353
2025-04-12 12:00:00,Mumbai,17.56,3.7,0.362
2025-04-12 18:00:00,Nashik,18.55,0.0,0.417
2025-04-13 00:00:00,Mumbai,15.0,0.0,0.398
2025-04-13 06:00:00,Nashik,17.36,0.0,0.444
2025-04-13 12:00:00,Mumbai,17.0,0.0,0.334
2025-04-13 18:00:00,Pune,21.39,3.2,0.393
2025-04-14 00:00:00,Nashik,20.17,0.0,0.42
2025-04-14 06:00:00,Mumbai,15.0,1.3,0.509
2025-04-14 12:00:00,Pune,19.41,0.0,0.456
2025-04-14 18:00:00,Mumbai,20.48,0.0,0.517
2025-04-15 00:00:00,Pune,20.83,0.0,0.427
2025-04-15 06:00:00,Nashik,20.54,0.0,0.365
2025-04-15 12:00:00,Mumbai,15.76,3.5,0.52
2025-04-15 18:00:00,Pune,15.68,0.0,0.484
2025-04-16 00:00:00,Mumbai,15.0,0.0,0.346
2025-04-16 06:00:00,Nashik,17.99,0.0,0.4
2025-04-16 12:00:00,Mumbai,15.0,0.0,0.486
2025-04-16 18:00:00,Mumbai,15.0,0.0,0.403
2025-04-17 00:00:00,Pune,15.0,0.0,0.441
2025-04-17 06:00:00,Nashik,18.96,0.0,0.446
2025-04-17 12:00:00,Pune,19.5,0.0,0.376
2025-04-17 18:00:00,Nashik,18.05,0.0,0.434
2025-04-18 00:00:00,Pune,21.53,0.0,0.422
2025-04-18 06:00:00,Nashik,19.61,0.0,0.426
2025-04-18 12:00:00,Pune,19.75,12.3,0.433
2025-04-18 18:00:00,Nashik,20.54,0.0,0.358
2025-04-19 00:00:00,Pune,18.76,0.0,0.417
2025-04-19 06:00:00,Mumbai,17.91,0.0,0.394
2025-04-19 12:00:00,Mumbai,15.0,0.0,0.439
2025-04-19 18:00:00,Pune,23.07,0.0,0.437
2025-04-20 00:00:00,Mumbai,16.65,0.0,0.359
2025-04-20 06:00:00,Nashik,17.57,6.5,0.376
2025-04-20 12:00:00,Nashik,22.69,0.0,0.405
2025-04-20 18:00:00,Nashik,19.36,0.0,0.383
2025-04-21 00:00:00,Nashik,17.73,0.7,0.435
2025-04-21 06:00:00,Mumbai,15.91,0.0,0.44
2025-04-21 12:00:00,Nashik,19.63,0.0,0.44
2025-04-21 18:00:00,Pune,20.22,0.0,0.477
2025-04-22 00:00:00,Nashik,18.9,0.0,0.487
2025-04-22 06:00:00,Pune,19.31,0.0,0.356
2025-04-22 12:00:00,Nashik,20.06,0.0,0.434
2025-04-22 18:00:00,Nashik,21.26,0.0,0.408
2025-04-23 00:00:00,Mumbai,19.79,0.0,0.335
2025-04-23 06:00:00,Nashik,20.55,0.0,0.421
2025-04-23 12:00:00,Mumbai,19.96,0.0,0.371
2025-04-23 18:00:00,Pune,22.08,11.4,0.381
2025-04-24 00:00:00,Pune,21.78,0.0,0.39
2025-04-24 06:00:00,Mumbai,18.21,0.0,0.423
2025-04-24 12:00:00,Pune,24.33,3.8,0.382
2025-04-24 18:00:00,Mumbai,16.5,0.0,0.351
2025-04-25 00:00:00,Mumbai,15.82,0.0,0.411
2025-04-25 06:00:00,Nashik,17.66,0.0,0.384
2025-04-25 12:00:00,Nashik,15.0,1.1,0.361
2025-04-25 18:00:00,Mumbai,16.19,10.8,0.385
2025-04-26 00:00:00,Pune,20.36,0.0,0.425
2025-04-26 06:00:00,Pune,22.1,0.0,0.379
2025-04-26 12:00:00,Nashik,18.25,0.0,0.416
2025-04-26 18:00:00,Nashik,17.02,0.0,0.507
2025-04-27 00:00:00,Nashik,17.48,0.0,0.391
2025-04-27 06:00:00,Pune,22.81,0.0,0.409
2025-04-27 12:00:00,Nashik,20.65,0.0,0.361
2025-04-27 18:00:00,Mumbai,15.0,0.0,0.404
2025-04-28 00:00:00,Pune,19.25,12.1,0.554
2025-04-28 06:00:00,Pune,25.53,0.0,0.386
2025-04-28 12:00:00,Mumbai,22.22,0.0,0.391
2025-04-28 18:00:00,Pune,21.48,0.0,0.388
2025-04-29 00:00:00,Mumbai,20.96,0.0,0.38
2025-04-29 06:00:00,Mumbai,18.06,5.5,0.446
2025-04-29 12:00:00,Pune,21.64,0.0,0.441
2025-04-29 18:00:00,Pune,20.41,0.0,0.352
2025-04-30 00:00:00,Mumbai,18.13,0.0,0.393
2025-04-30 06:00:00,Pune,24.43,0.0,0.361
2025-04-30 12:00:00,Pune,19.72,0.0,0.362
2025-04-30 18:00:00,Mumbai,20.96,0.0,0.423
2025-05-01 00:00:00,Pune,17.44,0.0,0.423
2025-05-01 06:00:00,Nashik,20.28,0.0,0.406
2025-05-01 12:00:00,Pune,20.48,0.0,0.251
2025-05-01 18:00:00,Nashik,20.67,0.0,0.344
2025-05-02 00:00:00,Pune,20.59,0.0,0.378
2025-05-02 06:00:00,Nashik,17.57,0.0,0.379
2025-05-02 12:00:00,Mumbai,17.74,9.9,0.504
2025-05-02 18:00:00,Nashik,19.21,0.0,0.399
2025-05-03 00:00:00,Nashik,17.83,0.0,0.412
2025-05-03 06:00:00,Nashik,18.99,0.0,0.422
2025-05-03 12:00:00,Nashik,19.85,0.0,0.404
2025-05-03 18:00:00,Pune,20.07,0.0,0.354
2025-05-04 00:00:00,Nashik,16.28,0.0,0.421
2025-05-04 06:00:00,Mumbai,20.63,0.0,0.369
2025-05-04 12:00:00,Nashik,17.6,0.0,0.512
2025-05-04 18:00:00,Pune,19.87,0.0,0.393
2025-05-05 00:00:00,Mumbai,19.78,5.9,0.421
2025-05-05 06:00:00,Pune,21.13,0.0,0.445
2025-05-05 12:00:00,Mumbai,17.26,0.0,0.411
2025-05-05 18:00:00,Pune,24.11,0.0,0.431
2025-05-06 00:00:00,Nashik,21.76,0.0,0.431
2025-05-06 06:00:00,Mumbai,19.92,0.0,0.315
2025-05-06 12:00:00,Nashik,19.21,0.0,0.415
2025-05-06 18:00:00,Nashik,20.77,0.0,0.357
2025-05-07 00:00:00,Mumbai,22.41,0.0,0.398
2025-05-07 06:00:00,Nashik,18.42,1.1,0.45
2025-05-07 12:00:00,Nashik,21.0,0.0,0.434
2025-05-07 18:00:00,Mumbai,16.26,0.0,0.376
2025-05-08 00:00:00,Nashik,21.99,0.0,0.417
2025-05-08 06:00:00,Nashik,20.53,0.0,0.336
2025-05-08 12:00:00,Pune,23.79,0.0,0.401
2025-05-08 18:00:00,Pune,24.83,0.0,0.35
2025-05-09 00:00:00,Nashik,26.25,0.0,0.322
2025-05-09 06:00:00,Nashik,20.02,0.0,0.383
2025-05-09 12:00:00,Pune,26.42,0.0,0.338
2025-05-09 18:00:00,Pune,22.98,0.0,0.399
2025-05-10 00:00:00,Mumbai,16.03,0.0,0.473
2025-05-10 06:00:00,Mumbai,20.56,0.0,0.332
2025-05-10 12:00:00,Mumbai,18.25,0.0,0.385
2025-05-10 18:00:00,Nashik,19.59,0.0,0.455
2025-05-11 00:00:00,Mumbai,21.31,0.0,0.318
2025-05-11 06:00:00,Mumbai,21.9,0.0,0.343
2025-05-11 12:00:00,Nashik,19.45,17.0,0.443
2025-05-11 18:00:00,Nashik,32.94,6.1,0.375
2025-05-12 00:00:00,Nashik,20.29,0.0,0.36
2025-05-12 06:00:00,Mumbai,17.57,0.0,0.447
2025-05-12 12:00:00,Nashik,20.79,0.0,0.443
2025-05-12 18:00:00,Pune,27.56,0.0,0.403
2025-05-13 00:00:00,Pune,26.76,0.0,0.379
2025-05-13 06:00:00,Mumbai,20.24,10.0,0.476
2025-05-13 12:00:00,Nashik,23.29,5.9,0.312
2025-05-13 18:00:00,Mumbai,22.56,12.5,0.503
2025-05-14 00:00:00,Pune,21.79,3.7,0.438
2025-05-14 06:00:00,Nashik,17.96,0.0,0.358
2025-05-14 12:00:00,Pune,21.56,0.0,0.452
2025-05-14 18:00:00,Mumbai,30.05,0.0,0.395
2025-05-15 00:00:00,Pune,22.52,0.0,0.388
2025-05-15 06:00:00,Mumbai,25.93,0.0,0.403
2025-05-15 12:00:00,Nashik,21.82,2.4,0.553
2025-05-15 18:00:00,Mumbai,18.95,0.0,0.394
2025-05-16 00:00:00,Nashik,25.67,0.0,0.397
2025-05-16 06:00:00,Nashik,20.87,0.0,0.344
2025-05-16 12:00:00,Mumbai,19.22,0.0,0.485
2025-05-16 18:00:00,Nashik,32.82,0.0,0.289
2025-05-17 00:00:00,Pune,24.45,0.0,0.404
2025-05-17 06:00:00,Nashik,18.84,0.0,0.402
2025-05-17 12:00:00,Nashik,22.34,0.0,0.339
2025-05-17 18:00:00,Nashik,22.69,0.0,0.377
2025-05-18 00:00:00,Nashik,16.28,0.0,0.417
2025-05-18 06:00:00,Pune,25.3,0.0,0.333
2025-05-18 12:00:00,Nashik,24.22,0.0,0.429
2025-05-18 18:00:00,Nashik,19.43,4.9,0.475
2025-05-19 00:00:00,Mumbai,22.28,6.7,0.475
2025-05-19 06:00:00,Mumbai,24.51,0.0,0.418
2025-05-19 12:00:00,Pune,22.83,0.0,0.322
2025-05-19 18:00:00,Pune,23.53,0.0,0.367
2025-05-20 00:00:00,Mumbai,22.79,0.0,0.332
2025-05-20 06:00:00,Pune,23.19,0.0,0.387
2025-05-20 12:00:00,Nashik,23.65,0.0,0.451
2025-05-20 18:00:00,Pune,25.93,0.0,0.418
2025-05-21 00:00:00,Pune,25.1,0.0,0.441
2025-05-21 06:00:00,Mumbai,24.34,0.0,0.401
2025-05-21 12:00:00,Nashik,23.28,0.0,0.407
2025-05-21 18:00:00,Nashik,25.15,23.6,0.481
2025-05-22 00:00:00,Nashik,24.52,0.0,0.307
2025-05-22 06:00:00,Nashik,23.14,11.1,0.455
2025-05-22 12:00:00,Nashik,22.68,2.5,0.434
2025-05-22 18:00:00,Pune,22.45,7.2,0.413
2025-05-23 00:00:00,Nashik,24.22,0.0,0.386
2025-05-23 06:00:00,Nashik,23.29,0.0,0.397
2025-05-23 12:00:00,Mumbai,24.51,0.0,0.437
2025-05-23 18:00:00,Mumbai,23.18,0.0,0.381
2025-05-24 00:00:00,Nashik,26.35,0.0,0.312
2025-05-24 06:00:00,Nashik,25.7,0.0,0.381
2025-05-24 12:00:00,Nashik,24.09,0.0,0.357
2025-05-24 18:00:00,Mumbai,26.13,0.0,0.31
2025-05-25 00:00:00,Pune,26.86,0.0,0.321
2025-05-25 06:00:00,Pune,23.95,0.0,0.417
2025-05-25 12:00:00,Mumbai,24.61,0.0,0.341
2025-05-25 18:00:00,Mumbai,24.52,6.9,0.384
2025-05-26 00:00:00,Nashik,27.08,0.0,0.375
2025-05-26 06:00:00,Mumbai,22.24,0.0,0.388
2025-05-26 12:00:00,Nashik,24.84,0.0,0.328
2025-05-26 18:00:00,Mumbai,23.78,0.0,0.418
2025-05-27 00:00:00,Nashik,21.56,0.0,0.358
2025-05-27 06:00:00,Nashik,25.59,0.0,0.359
2025-05-27 12:00:00,Nashik,23.69,0.0,0.42
2025-05-27 18:00:00,Mumbai,21.78,0.0,0.475
2025-05-28 00:00:00,Nashik,25.77,0.0,0.383
2025-05-28 06:00:00,Nashik,21.34,5.7,0.419
2025-05-28 12:00:00,Nashik,24.27,0.0,0.324
2025-05-28 18:00:00,Pune,24.96,0.0,0.453
2025-05-29 00:00:00,Nashik,23.58,1.5,0.359
2025-05-29 06:00:00,Pune,23.81,0.0,0.464
2025-05-29 12:00:00,Nashik,24.51,1.2,0.439
2025-05-29 18:00:00,Pune,26.48,0.0,0.362
2025-05-30 00:00:00,Nashik,26.19,0.0,0.333
2025-05-30 06:00:00,Pune,30.55,0.0,0.252
2025-05-30 12:00:00,Mumbai,24.87,17.4,0.453
2025-05-30 18:00:00,Mumbai,27.18,0.0,0.345
2025-05-31 00:00:00,Nashik,26.6,0.0,0.321
2025-05-31 06:00:00,Mumbai,20.08,0.0,0.398
2025-05-31 12:00:00,Mumbai,29.07,0.0,0.392
2025-05-31 18:00:00,Nashik,25.91,0.0,0.325
2025-06-01 00:00:00,Nashik,25.33,0.0,0.373
2025-06-01 06:00:00,Nashik,23.57,2.4,0.357
2025-06-01 12:00:00,Pune,24.14,0.0,0.404
2025-06-01 18:00:00,Pune,23.88,0.0,0.388
2025-06-02 00:00:00,Pune,27.32,0.0,0.246
2025-06-02 06:00:00,Nashik,26.57,0.0,0.409
2025-06-02 12:00:00,Mumbai,28.44,0.0,0.394
2025-06-02 18:00:00,Pune,24.64,0.0,0.357
2025-06-03 00:00:00,Nashik,27.37,1.5,0.387
2025-06-03 06:00:00,Nashik,23.44,0.0,0.389
2025-06-03 12:00:00,Nashik,24.3,0.0,0.44
2025-06-03 18:00:00,Mumbai,21.87,26.9,0.511
2025-06-04 00:00:00,Mumbai,21.66,0.0,0.331
2025-06-04 06:00:00,Pune,28.62,0.0,0.352
2025-06-04 12:00:00,Nashik,27.14,0.0,0.363
2025-06-04 18:00:00,Pune,26.66,4.6,0.357
2025-06-05 00:00:00,Mumbai,22.39,5.3,0.538
2025-06-05 06:00:00,Mumbai,23.96,0.0,0.28
2025-06-05 12:00:00,Mumbai,27.3,0.0,0.364
2025-06-05 18:00:00,Pune,26.25,6.1,0.409
2025-06-06 00:00:00,Pune,27.98,0.0,0.474
2025-06-06 06:00:00,Nashik,24.15,25.1,0.539
2025-06-06 12:00:00,Pune,28.99,0.0,0.337
2025-06-06 18:00:00,Pune,27.35,0.0,0.349
2025-06-07 00:00:00,Pune,28.12,0.0,0.354
2025-06-07 06:00:00,Mumbai,26.39,0.0,0.28
2025-06-07 12:00:00,Mumbai,21.04,0.0,0.463
2025-06-07 18:00:00,Nashik,25.26,0.0,0.358
2025-06-08 00:00:00,Pune,27.94,0.0,0.399
2025-06-08 06:00:00,Mumbai,25.93,0.0,0.399
2025-06-08 12:00:00,Nashik,27.39,0.0,0.362
2025-06-08 18:00:00,Mumbai,27.6,3.2,0.373
2025-06-09 00:00:00,Mumbai,23.9,0.0,0.417
2025-06-09 06:00:00,Mumbai,25.96,23.4,0.418
2025-06-09 12:00:00,Pune,29.68,0.0,0.307
2025-06-09 18:00:00,Nashik,26.51,0.0,0.397
2025-06-10 00:00:00,Nashik,28.21,0.0,0.302
2025-06-10 06:00:00,Pune,31.41,0.0,0.38
2025-06-10 12:00:00,Pune,28.76,0.0,0.338
2025-06-10 18:00:00,Mumbai,26.22,0.0,0.384
2025-06-11 00:00:00,Nashik,27.16,0.0,0.393
2025-06-11 06:00:00,Nashik,25.41,0.0,0.47
2025-06-11 12:00:00,Nashik,28.8,0.0,0.357
2025-06-11 18:00:00,Pune,37.14,0.0,0.299
2025-06-12 00:00:00,Mumbai,30.11,0.0,0.286
2025-06-12 06:00:00,Mumbai,25.95,0.0,0.283
2025-06-12 12:00:00,Nashik,25.58,0.0,0.426
2025-06-12 18:00:00,Nashik,28.5,0.0,0.319
2025-06-13 00:00:00,Mumbai,29.47,0.0,0.415
2025-06-13 06:00:00,Mumbai,28.85,0.0,0.292
2025-06-13 12:00:00,Mumbai,27.94,0.0,0.273
2025-06-13 18:00:00,Pune,28.1,0.0,0.361
2025-06-14 00:00:00,Pune,29.65,0.0,0.426
2025-06-14 06:00:00,Nashik,27.77,0.0,0.424
2025-06-14 12:00:00,Mumbai,24.67,0.0,0.323
2025-06-14 18:00:00,Mumbai,28.01,0.0,0.449
2025-06-15 00:00:00,Pune,29.57,0.0,0.355
2025-06-15 06:00:00,Pune,31.15,0.0,0.367
2025-06-15 12:00:00,Pune,28.91,0.0,0.385
2025-06-15 18:00:00,Mumbai,25.05,0.0,0.408
2025-06-16 00:00:00,Mumbai,24.33,0.0,0.354
2025-06-16 06:00:00,Nashik,31.73,0.0,0.32
2025-06-16 12:00:00,Pune,31.45,4.6,0.373
2025-06-16 18:00:00,Nashik,27.98,0.0,0.384
2025-06-17 00:00:00,Nashik,30.3,0.0,0.374
2025-06-17 06:00:00,Nashik,28.8,0.0,0.413
2025-06-17 12:00:00,Pune,27.36,0.0,0.311
2025-06-17 18:00:00,Mumbai,27.84,20.6,0.479
2025-06-18 00:00:00,Mumbai,23.65,0.0,0.369
2025-06-18 06:00:00,Pune,31.41,0.0,0.359
2025-06-18 12:00:00,Pune,32.63,0.0,0.352
2025-06-18 18:00:00,Nashik,27.0,0.0,0.379
2025-06-19 00:00:00,Mumbai,27.04,0.0,0.367
2025-06-19 06:00:00,Nashik,25.14,0.0,0.333
2025-06-19 12:00:00,Mumbai,28.96,5.7,0.401
2025-06-19 18:00:00,Pune,27.8,0.0,0.272
2025-06-20 00:00:00,Nashik,30.75,0.0,0.297
2025-06-20 06:00:00,Mumbai,26.51,0.0,0.314
2025-06-20 12:00:00,Pune,30.92,7.7,0.408
2025-06-20 18:00:00,Pune,31.88,0.0,0.422
2025-06-21 00:00:00,Nashik,30.6,0.0,0.289
2025-06-21 06:00:00,Mumbai,30.42,20.8,0.41
2025-06-21 12:00:00,Mumbai,25.28,0.0,0.33
2025-06-21 18:00:00,Pune,30.46,0.0,0.291
2025-06-22 00:00:00,Nashik,27.53,0.0,0.369
2025-06-22 06:00:00,Mumbai,28.26,0.0,0.338
2025-06-22 12:00:00,Nashik,32.57,0.0,0.309
2025-06-22 18:00:00,Nashik,31.23,3.6,0.234
2025-06-23 00:00:00,Nashik,24.58,11.7,0.452
2025-06-23 06:00:00,Mumbai,26.41,0.0,0.293
2025-06-23 12:00:00,Mumbai,27.27,0.0,0.265
2025-06-23 18:00:00,Mumbai,25.75,0.0,0.312
2025-06-24 00:00:00,Nashik,25.83,0.0,0.37
2025-06-24 06:00:00,Mumbai,22.95,0.0,0.436
2025-06-24 12:00:00,Mumbai,26.34,0.0,0.321
2025-06-24 18:00:00,Nashik,31.88,0.0,0.28
2025-06-25 00:00:00,Nashik,30.28,0.0,0.354
2025-06-25 06:00:00,Mumbai,28.88,0.0,0.294
2025-06-25 12:00:00,Nashik,27.43,0.0,0.314
2025-06-25 18:00:00,Mumbai,28.55,0.0,0.312
2025-06-26 00:00:00,Pune,31.48,16.3,0.353
2025-06-26 06:00:00,Mumbai,25.82,29.1,0.427
2025-06-26 12:00:00,Pune,29.16,0.0,0.367
2025-06-26 18:00:00,Nashik,30.26,0.0,0.415
2025-06-27 00:00:00,Nashik,26.93,0.0,0.395
2025-06-27 06:00:00,Mumbai,26.97,0.0,0.396
2025-06-27 12:00:00,Mumbai,27.33,0.0,0.398
2025-06-27 18:00:00,Nashik,29.7,0.0,0.375
2025-06-28 00:00:00,Pune,31.42,0.0,0.332
2025-06-28 06:00:00,Nashik,29.58,0.0,0.334
2025-06-28 12:00:00,Mumbai,31.05,0.0,0.412
2025-06-28 18:00:00,Pune,30.77,0.0,0.341
2025-06-29 00:00:00,Nashik,32.33,0.0,0.324
2025-06-29 06:00:00,Nashik,28.55,10.6,0.466
2025-06-29 12:00:00,Pune,32.73,0.0,0.412
2025-06-29 18:00:00,Mumbai,28.73,30.2,0.497
2025-06-30 00:00:00,Mumbai,33.35,5.7,0.45
2025-06-30 06:00:00,Pune,30.03,2.7,0.408
2025-06-30 12:00:00,Mumbai,27.26,0.0,0.364
2025-06-30 18:00:00,Pune,29.96,0.0,0.427
2025-07-01 00:00:00,Pune,35.1,4.2,0.383
2025-07-01 06:00:00,Mumbai,29.31,0.0,0.36
2025-07-01 12:00:00,Nashik,28.19,0.0,0.379
2025-07-01 18:00:00,Mumbai,31.35,0.0,0.422
2025-07-02 00:00:00,Nashik,34.14,0.0,0.339
2025-07-02 06:00:00,Nashik,31.38,0.0,0.48
2025-07-02 12:00:00,Nashik,31.07,0.0,0.444
2025-07-02 18:00:00,Nashik,31.51,0.0,0.327
2025-07-03 00:00:00,Mumbai,32.29,0.0,0.343
2025-07-03 06:00:00,Nashik,28.23,0.0,0.273
2025-07-03 12:00:00,Pune,32.03,0.0,0.341
2025-07-03 18:00:00,Nashik,29.15,0.0,0.388
2025-07-04 00:00:00,Pune,31.43,0.0,0.364
2025-07-04 06:00:00,Mumbai,28.22,0.0,0.264
2025-07-04 12:00:00,Nashik,27.73,0.0,0.324
2025-07-04 18:00:00,Nashik,32.39,0.0,0.347
2025-07-05 00:00:00,Nashik,32.26,0.0,0.345
2025-07-05 06:00:00,Pune,35.89,0.0,0.327
2025-07-05 12:00:00,Pune,35.47,0.0,0.288
2025-07-05 18:00:00,Pune,34.31,0.0,0.438
2025-07-06 00:00:00,Nashik,27.39,0.0,0.348
2025-07-06 06:00:00,Pune,33.68,0.0,0.31
2025-07-06 12:00:00,Mumbai,29.54,8.2,0.333
2025-07-06 18:00:00,Nashik,29.51,0.0,0.337
2025-07-07 00:00:00,Mumbai,27.46,0.6,0.323
2025-07-07 06:00:00,Pune,29.08,0.0,0.349
2025-07-07 12:00:00,Mumbai,31.6,0.0,0.372
2025-07-07 18:00:00,Mumbai,30.02,0.0,0.355
2025-07-08 00:00:00,Mumbai,28.34,0.0,0.305
2025-07-08 06:00:00,Mumbai,28.53,0.0,0.391
2025-07-08 12:00:00,Pune,32.74,0.0,0.352
2025-07-08 18:00:00,Mumbai,32.21,0.0,0.284
2025-07-09 00:00:00,Nashik,32.53,0.0,0.391
2025-07-09 06:00:00,Mumbai,29.91,0.0,0.313
2025-07-09 12:00:00,Nashik,31.86,0.0,0.315
2025-07-09 18:00:00,Pune,34.39,0.0,0.391
2025-07-10 00:00:00,Nashik,28.77,0.0,0.399
2025-07-10 06:00:00,Nashik,35.45,0.0,0.35
2025-07-10 12:00:00,Mumbai,30.1,0.0,0.348
2025-07-10 18:00:00,Mumbai,31.19,0.0,0.325
2025-07-11 00:00:00,Pune,28.56,0.0,0.319
2025-07-11 06:00:00,Pune,33.5,0.0,0.361
2025-07-11 12:00:00,Nashik,31.81,0.0,0.393
2025-07-11 18:00:00,Nashik,26.84,0.0,0.284
2025-07-12 00:00:00,Nashik,32.07,0.0,0.418
2025-07-12 06:00:00,Nashik,31.99,6.0,0.331
2025-07-12 12:00:00,Mumbai,34.47,0.0,0.364
2025-07-12 18:00:00,Nashik,30.48,0.0,0.318
2025-07-13 00:00:00,Pune,35.98,11.3,0.369
2025-07-13 06:00:00,Nashik,32.06,0.0,0.411
2025-07-13 12:00:00,Nashik,34.39,11.2,0.368
2025-07-13 18:00:00,Mumbai,32.73,0.0,0.344
2025-07-14 00:00:00,Nashik,34.48,0.0,0.284
2025-07-14 06:00:00,Mumbai,31.37,0.0,0.348
2025-07-14 12:00:00,Pune,34.18,0.0,0.316
2025-07-14 18:00:00,Nashik,30.16,0.0,0.293
2025-07-15 00:00:00,Pune,34.58,0.0,0.315
2025-07-15 06:00:00,Pune,37.01,0.0,0.296
2025-07-15 12:00:00,Pune,32.64,0.0,0.339
2025-07-15 18:00:00,Nashik,32.58,0.0,0.371
2025-07-16 00:00:00,Nashik,35.74,0.0,0.346
2025-07-16 06:00:00,Pune,34.05,0.0,0.326
2025-07-16 12:00:00,Nashik,34.34,0.0,0.312
2025-07-16 18:00:00,Nashik,29.93,0.0,0.37
2025-07-17 00:00:00,Pune,36.83,0.0,0.345
2025-07-17 06:00:00,Mumbai,28.39,0.0,0.484
2025-07-17 12:00:00,Nashik,26.64,0.0,0.468
2025-07-17 18:00:00,Pune,36.21,0.0,0.202
2025-07-18 00:00:00,Mumbai,28.12,0.0,0.335
2025-07-18 06:00:00,Mumbai,30.0,10.8,0.32
2025-07-18 12:00:00,Pune,33.86,0.0,0.339
2025-07-18 18:00:00,Mumbai,30.72,11.6,0.444
2025-07-19 00:00:00,Pune,34.32,0.0,0.435
2025-07-19 06:00:00,Nashik,30.23,0.0,0.34
2025-07-19 12:00:00,Mumbai,35.54,0.0,0.322
2025-07-19 18:00:00,Mumbai,30.87,0.0,0.336
2025-07-20 00:00:00,Mumbai,28.84,0.0,0.377
2025-07-20 06:00:00,Nashik,32.16,0.0,0.37
2025-07-20 12:00:00,Mumbai,31.98,0.0,0.34
2025-07-20 18:00:00,Nashik,32.14,0.0,0.383
2025-07-21 00:00:00,Nashik,29.91,0.0,0.395
2025-07-21 06:00:00,Pune,36.64,0.0,0.461
2025-07-21 12:00:00,Pune,34.16,0.0,0.322
2025-07-21 18:00:00,Mumbai,30.45,0.0,0.378
2025-07-22 00:00:00,Nashik,35.98,0.0,0.356
2025-07-22 06:00:00,Mumbai,32.09,0.0,0.342
2025-07-22 12:00:00,Pune,34.45,0.0,0.334
2025-07-22 18:00:00,Mumbai,29.14,0.0,0.396
2025-07-23 00:00:00,Mumbai,29.8,0.0,0.387
2025-07-23 06:00:00,Pune,32.8,0.0,0.375
2025-07-23 12:00:00,Nashik,33.85,10.1,0.398
2025-07-23 18:00:00,Mumbai,30.66,23.5,0.516
2025-07-24 00:00:00,Pune,38.47,0.0,0.326
2025-07-24 06:00:00,Nashik,33.3,0.0,0.276
2025-07-24 12:00:00,Pune,33.87,30.5,0.517
2025-07-24 18:00:00,Pune,45.3,0.0,0.33
2025-07-25 00:00:00,Nashik,33.65,3.6,0.378
2025-07-25 06:00:00,Nashik,33.39,0.0,0.34
2025-07-25 12:00:00,Mumbai,33.15,5.2,0.412
2025-07-25 18:00:00,Mumbai,28.5,0.0,0.408
2025-07-26 00:00:00,Nashik,32.41,0.0,0.231
2025-07-26 06:00:00,Nashik,30.66,4.5,0.33
2025-07-26 12:00:00,Pune,32.03,0.0,0.369
2025-07-26 18:00:00,Mumbai,33.41,0.0,0.273
2025-07-27 00:00:00,Mumbai,30.48,10.0,0.412
2025-07-27 06:00:00,Pune,32.4,0.0,0.346
2025-07-27 12:00:00,Nashik,34.08,0.0,0.357
2025-07-27 18:00:00,Pune,34.75,0.0,0.283
2025-07-28 00:00:00,Pune,35.97,2.4,0.279
2025-07-28 06:00:00,Pune,34.66,0.0,0.317
2025-07-28 12:00:00,Pune,33.25,0.0,0.402
2025-07-28 18:00:00,Pune,35.04,0.0,0.305
2025-07-29 00:00:00,Mumbai,33.05,0.0,0.303
2025-07-29 06:00:00,Nashik,31.31,0.0,0.419
2025-07-29 12:00:00,Pune,37.25,0.0,0.389
2025-07-29 18:00:00,Nashik,35.04,0.0,0.284
2025-07-30 00:00:00,Mumbai,35.99,0.0,0.266
2025-07-30 06:00:00,Mumbai,32.68,6.5,0.376
2025-07-30 12:00:00,Pune,34.69,8.9,0.391
2025-07-30 18:00:00,Nashik,34.04,2.4,0.354
2025-07-31 00:00:00,Nashik,33.84,1.0,0.239
2025-07-31 06:00:00,Mumbai,30.04,0.0,0.3
2025-07-31 12:00:00,Pune,36.8,0.0,0.306
2025-07-31 18:00:00,Pune,35.34,0.0,0.338
2025-08-01 00:00:00,Mumbai,34.52,0.0,0.311
2025-08-01 06:00:00,Nashik,36.45,0.0,0.387
2025-08-01 12:00:00,Mumbai,32.17,0.0,0.326
2025-08-01 18:00:00,Nashik,35.86,0.0,0.349
2025-08-02 00:00:00,Pune,36.3,0.0,0.393
