timestamp,latitude,longitude,ndvi,aod,lst,rainfall,temperature
2023-01-27 09:20:52.800,22.2921,89.3733,0.798,0.4676,39.1,0.0,34.19
2023-01-27 10:13:26.400,14.9165,80.6867,0.7635,0.99,33.57,0.0,34.18
2023-01-27 11:06:00.000,11.955,75.4039,0.695,0.0746,29.57,0.0,29.77
2023-01-27 11:58:33.600,18.5464,85.8312,0.7317,0.9688,32.02,0.0,31.52
2023-01-27 12:51:07.200,18.3064,77.2615,0.8713,0.1337,29.57,0.0,29.8
2023-01-27 13:43:40.800,22.8878,85.5851,0.8544,0.2371,25.53,0.0,28.31
2023-01-27 14:36:14.400,8.5592,85.05,0.6954,0.9529,38.36,0.0,38.5
2023-01-27 15:28:48.000,9.8688,88.0063,0.7203,0.4964,41.25,0.0,38.95
2023-01-27 16:21:21.600,28.7488,73.0712,0.6788,0.8377,37.45,0.0,34.17
2023-01-27 17:13:55.200,19.7534,74.6368,0.7973,0.1298,31.79,13.0,34.54
2023-01-27 18:06:28.800,13.3154,71.0172,0.6805,0.0798,36.04,0.0,34.26
2023-01-27 18:59:02.400,24.4938,79.4899,0.7879,0.1522,26.41,0.0,29.9
2023-01-27 19:51:36.000,13.4177,70.0916,0.7456,0.6608,32.31,0.0,31.68
2023-01-27 20:44:09.600,12.7539,72.5754,0.6788,0.7498,28.41,0.0,29.49
2023-01-27 21:36:43.200,13.2477,77.3166,0.8083,0.1322,27.05,0.0,30.43
2023-01-27 22:29:16.800,23.3242,70.3131,0.7332,0.6147,33.14,0.0,33.57
2023-01-27 23:21:50.400,25.5276,87.6355,0.6656,0.3066,26.46,0.0,29.05
2023-01-28 00:14:24.000,19.0502,76.5128,0.822,0.4543,36.75,0.0,36.55
2023-01-28 01:06:57.600,26.1188,72.8892,0.7441,0.8038,32.87,0.0,34.18
2023-01-28 01:59:31.200,9.883,87.1922,0.7777,0.1286,31.97,0.0,33.94
2023-01-28 02:52:04.800,24.0408,71.5956,0.7448,0.4564,31.06,0.0,29.19
2023-01-28 03:44:38.400,20.858,83.814,0.762,0.0652,25.48,0.0,27.92
2023-01-28 04:37:12.000,18.6545,85.2638,0.8232,0.3608,32.33,0.0,30.95
2023-01-28 05:29:45.600,15.3868,88.9609,0.8421,0.5323,39.47,0.0,38.29
2023-01-28 06:22:19.200,11.648,78.4998,0.7217,0.9373,38.63,0.0,36.63
2023-01-28 07:14:52.800,19.0234,84.2792,0.7923,0.9522,33.5,0.0,30.67
2023-01-28 08:07:26.400,15.8523,88.4344,0.6993,0.6919,30.6,0.0,32.51
2023-01-28 09:00:00.000,14.0582,79.7663,0.799,0.8693,37.58,9.7,37.38
2023-01-28 09:52:33.600,23.4176,81.0674,0.8846,0.1734,33.73,0.0,31.44
2023-01-28 10:45:07.200,27.0561,86.6722,0.6885,0.234,31.97,0.0,35.28
2023-01-28 11:37:40.800,11.7573,84.9472,0.8065,0.7804,36.76,0.0,36.47
2023-01-28 12:30:14.400,14.2695,84.3455,0.72,0.0968,32.03,0.0,30.09
2023-01-28 13:22:48.000,13.1081,79.6311,0.7096,0.6223,37.07,0.0,36.31
2023-01-28 14:15:21.600,11.7386,75.2108,0.7229,0.5134,34.79,0.0,33.86
2023-01-28 15:07:55.200,19.3592,76.0854,0.9224,0.8577,32.36,8.1,34.18
2023-01-28 16:00:28.800,16.0328,82.1261,0.7705,0.6802,34.54,0.0,33.08
2023-01-28 16:53:02.400,21.2081,89.8345,0.7123,0.5857,38.55,0.0,37.28
2023-01-28 17:45:36.000,19.236,78.9118,0.8629,0.8417,28.58,0.0,30.93
2023-01-28 18:38:09.600,12.0537,84.0826,0.7126,0.1262,27.25,0.0,30.85
2023-01-28 19:30:43.200,20.2659,78.4642,0.8652,0.4896,31.8,0.0,30.26
2023-01-28 20:23:16.800,11.4203,75.1689,0.6984,0.2116,33.97,5.0,33.46
2023-01-28 21:15:50.400,12.2181,80.0139,0.8002,0.3672,35.44,0.0,36.44
2023-01-28 22:08:24.000,12.3547,73.1504,0.7563,0.8381,36.91,0.0,35.98
2023-01-28 23:00:57.600,11.0459,87.87,0.6484,0.1203,31.73,0.0,34.09
2023-01-28 23:53:31.200,15.9992,83.0113,0.7727,0.0667,31.06,0.0,29.71
2023-01-29 00:46:04.800,19.9897,87.586,0.7324,0.3322,32.24,0.0,32.13
2023-01-29 01:38:38.400,9.8803,83.579,0.6396,0.3415,28.99,0.0,29.76
2023-01-29 02:31:12.000,13.4338,77.1149,0.7945,0.2707,29.39,0.0,29.65
2023-01-29 03:23:45.600,14.6548,85.6826,0.794,0.8906,36.68,0.0,34.69
2023-01-29 04:16:19.200,11.8469,88.0203,0.7637,0.4928,31.89,0.0,34.23
2023-01-29 05:08:52.800,13.8048,86.9218,0.7744,0.5741,37.8,11.6,36.67
2023-01-29 06:01:26.400,11.0977,85.4861,0.6666,0.0512,30.72,0.0,29.81
2023-01-29 06:54:00.000,17.9534,81.2993,0.7519,0.4181,29.29,0.0,27.82
2023-01-29 07:46:33.600,22.8436,73.6281,0.8139,0.643,31.42,13.4,31.29
2023-01-29 08:39:07.200,24.3723,85.4393,0.7393,0.9712,26.93,0.0,28.44
2023-01-29 09:31:40.800,11.1003,89.0025,0.689,0.1733,35.5,0.0,34.2
2023-01-29 10:24:14.400,25.7887,72.267,0.6608,0.5711,32.5,0.0,32.04
2023-01-29 11:16:48.000,21.4397,87.1958,0.7601,0.68,35.91,0.0,33.7
2023-01-29 12:09:21.600,14.0183,86.2522,0.7599,0.6337,33.82,0.0,33.63
2023-01-29 13:01:55.200,20.4337,73.9008,0.7251,0.9112,36.11,1.3,36.55
2023-01-29 13:54:28.800,26.5531,86.0543,0.7111,0.7344,37.21,0.0,36.41
2023-01-29 14:47:02.400,20.5739,72.2237,0.7986,0.1203,34.94,0.0,32.12
2023-01-29 15:39:36.000,26.207,82.8663,0.6745,0.8665,34.18,0.0,35.79
2023-01-29 16:32:09.600,17.3673,73.8399,0.8101,0.4402,31.0,0.0,32.27
2023-01-29 17:24:43.200,21.7203,80.9522,0.6508,0.2196,33.78,0.0,32.04
2023-01-29 18:17:16.800,21.9495,83.5367,0.7994,0.329,34.72,0.0,35.2
2023-01-29 19:09:50.400,17.4272,76.2362,0.7356,0.9481,35.69,3.4,33.09
2023-01-29 20:02:24.000,10.0069,83.1317,0.7375,0.3408,33.76,0.0,32.48
2023-01-29 20:54:57.600,25.6176,80.9974,0.8505,0.835,33.05,0.0,35.49
2023-01-29 21:47:31.200,24.2805,78.6918,0.8033,0.843,34.41,0.0,33.33
2023-01-29 22:40:04.800,29.0839,72.0707,0.7935,0.0755,31.66,0.0,34.35
2023-01-29 23:32:38.400,18.297,84.5765,0.8078,0.1241,32.7,9.5,32.76
2023-01-30 00:25:12.000,10.9927,83.6113,0.7648,0.3114,45.88,0.0,44.38
2023-01-30 01:17:45.600,11.5258,73.2914,0.7175,0.3712,35.7,0.0,32.7
2023-01-30 02:10:19.200,13.7136,82.5625,0.7865,0.4867,36.73,2.9,34.34
2023-01-30 03:02:52.800,19.8603,71.6763,0.7944,0.3778,26.76,0.0,27.92
2023-01-30 03:55:26.400,18.2955,72.7087,0.7554,0.1122,31.8,3.9,31.36
2023-01-30 04:48:00.000,24.1115,84.6679,0.8832,0.5098,34.14,0.0,36.24
2023-01-30 05:40:33.600,28.2023,80.8134,0.7282,0.1134,29.36,0.0,30.52
2023-01-30 06:33:07.200,28.3174,72.135,0.8254,0.9162,35.42,0.0,33.21
2023-01-30 07:25:40.800,9.6592,72.6253,0.7227,0.7594,37.44,0.0,35.01
2023-01-30 08:18:14.400,12.0536,73.7557,0.7661,0.9726,30.58,0.0,31.94
2023-01-30 09:10:48.000,9.7364,71.0414,0.7614,0.8435,26.56,0.0,27.68
2023-01-30 10:03:21.600,15.5383,72.4355,0.8441,0.4248,35.19,0.0,34.66
2023-01-30 10:55:55.200,14.008,73.8143,0.8034,0.2111,36.13,0.0,37.08
2023-01-30 11:48:28.800,29.4687,77.6054,0.6555,0.2085,34.75,0.0,35.34
2023-01-30 12:41:02.400,12.8622,77.0187,0.7033,0.4677,26.87,0.0,29.44
2023-01-30 13:33:36.000,21.4334,72.6162,0.683,0.7564,33.64,0.0,32.3
2023-01-30 14:26:09.600,8.2952,75.7168,0.7021,0.3318,35.36,9.3,35.29
2023-01-30 15:18:43.200,15.6415,78.7957,0.7892,0.485,27.87,0.0,27.51
2023-01-30 16:11:16.800,26.8604,83.0316,0.6375,0.2347,31.71,0.0,32.47
2023-01-30 17:03:50.400,11.5634,85.9578,0.7317,0.2963,29.86,0.0,31.22
2023-01-30 17:56:24.000,23.8635,74.4999,0.8291,0.319,27.17,0.0,28.25
2023-01-30 18:48:57.600,22.7889,86.601,0.8663,0.118,32.6,0.0,31.37
2023-01-30 19:41:31.200,13.8352,74.1189,0.7842,0.5068,35.35,0.0,35.81
2023-01-30 20:34:04.800,27.5594,82.563,0.7596,0.7301,33.03,0.0,32.08
2023-01-30 21:26:38.400,12.3492,73.6091,0.7203,0.7587,36.03,0.0,37.88
2023-01-30 22:19:12.000,24.1859,81.1554,0.838,0.7672,31.13,0.0,32.5
2023-01-30 23:11:45.600,15.9542,76.794,0.8075,0.8625,32.22,0.1,32.74
2023-01-31 00:04:19.200,19.4739,72.6784,0.7855,0.1562,35.64,0.0,37.59
2023-01-31 00:56:52.800,20.6643,73.7798,0.7657,0.3476,39.5,0.0,40.34
2023-01-31 01:49:26.400,15.3291,74.1872,0.7506,0.1991,31.48,0.0,34.7
2023-01-31 02:42:00.000,28.3962,87.4256,0.7668,0.5176,34.94,0.0,38.05
2023-01-31 03:34:33.600,10.9894,78.9733,0.6503,0.1648,38.69,0.0,36.14
2023-01-31 04:27:07.200,14.7765,84.3211,0.7603,0.7258,32.38,0.0,35.55
2023-01-31 05:19:40.800,19.1802,72.8616,0.753,0.4906,31.64,0.0,31.57
2023-01-31 06:12:14.400,11.9182,78.2733,0.7105,0.4615,36.17,0.0,36.42
2023-01-31 07:04:48.000,13.3182,73.6513,0.7403,0.2665,38.36,0.0,36.87
2023-01-31 07:57:21.600,26.4581,71.8129,0.7149,0.8105,39.64,14.3,35.65
2023-01-31 08:49:55.200,18.8165,74.3542,0.7585,0.606,29.47,0.0,29.37
2023-01-31 09:42:28.800,11.5582,82.0787,0.8435,0.569,34.82,10.7,37.56
2023-01-31 10:35:02.400,19.3404,77.6,0.8729,0.7375,28.07,0.0,27.46
2023-01-31 11:27:36.000,29.8402,74.6885,0.7716,0.9828,35.07,0.0,34.1
2023-01-31 12:20:09.600,27.5274,79.5714,0.8654,0.9569,34.8,0.0,37.8
2023-01-31 13:12:43.200,26.9961,76.6284,0.7537,0.5874,32.31,0.0,32.93
2023-01-31 14:05:16.800,12.1703,73.4771,0.8047,0.2643,28.55,0.0,32.51
2023-01-31 14:57:50.400,20.6213,85.3376,0.8234,0.7347,32.82,0.0,32.75
2023-01-31 15:50:24.000,8.529,83.3289,0.6348,0.3056,39.26,0.0,40.91
2023-01-31 16:42:57.600,13.5847,82.7277,0.8059,0.1911,31.91,17.2,33.84
2023-01-31 17:35:31.200,28.4795,74.7941,0.6614,0.4579,32.73,0.0,31.26
2023-01-31 18:28:04.800,24.1095,84.7122,0.6964,0.982,34.77,0.0,33.09
2023-01-31 19:20:38.400,15.1646,78.1426,0.8747,0.2062,34.02,0.0,34.15
2023-01-31 20:13:12.000,28.3538,79.605,0.7591,0.9263,29.87,0.0,29.42
2023-01-31 21:05:45.600,16.6026,70.7462,0.7807,0.4731,36.9,0.0,37.91
2023-01-31 21:58:19.200,8.5421,70.3708,0.7603,0.3587,32.87,0.0,34.79
2023-01-31 22:50:52.800,28.3501,71.5028,0.7092,0.06,31.63,10.0,35.49
2023-01-31 23:43:26.400,16.2191,77.6109,0.6944,0.1932,29.35,0.0,29.96
2023-02-01 00:36:00.000,9.0324,83.5081,0.74,0.2463,34.13,0.0,37.52
2023-02-01 01:28:33.600,22.3641,86.778,0.922,0.1705,32.87,7.5,33.18
2023-02-01 02:21:07.200,11.1179,77.8333,0.7644,0.2799,38.7,0.0,40.94
2023-02-01 03:13:40.800,16.6675,85.8099,0.8004,0.1168,32.42,0.0,31.09
2023-02-01 04:06:14.400,21.7933,81.8237,0.79,0.5617,30.21,0.0,28.71
2023-02-01 04:58:48.000,29.1639,77.3725,0.7777,0.8901,39.08,0.0,40.5
2023-02-01 05:51:21.600,29.7141,80.5981,0.704,0.9697,41.62,0.0,40.86
2023-02-01 06:43:55.200,8.4209,85.9854,0.8621,0.444,37.86,0.0,35.59
2023-02-01 07:36:28.800,25.0691,70.9393,0.7757,0.5001,36.32,0.0,36.16
2023-02-01 08:29:02.400,21.6635,86.6629,0.7047,0.3771,30.96,0.0,31.06
2023-02-01 09:21:36.000,9.4765,85.0555,0.7101,0.2041,33.81,0.0,33.05
2023-02-01 10:14:09.600,19.4607,85.4506,0.7643,0.2544,30.03,0.0,34.57
2023-02-01 11:06:43.200,22.8892,71.1613,0.7108,0.6,30.16,0.0,29.54
2023-02-01 11:59:16.800,21.5998,84.9148,0.8434,0.6375,30.83,0.0,32.49
2023-02-01 12:51:50.400,24.9351,76.4445,0.7777,0.9315,33.31,0.0,35.5
2023-02-01 13:44:24.000,23.7513,72.5877,0.8513,0.8133,39.2,0.0,39.74
2023-02-01 14:36:57.600,18.7703,70.7419,0.7472,0.236,36.15,0.0,33.79
2023-02-01 15:29:31.200,27.7421,89.954,0.6402,0.5298,46.49,0.0,44.46
2023-02-01 16:22:04.800,21.3011,82.3042,0.7828,0.635,30.85,0.0,30.21
2023-02-01 17:14:38.400,23.222,88.7439,0.7324,0.2665,32.33,0.0,33.56
2023-02-01 18:07:12.000,19.152,75.0123,0.846,0.7907,40.84,0.0,39.09
2023-02-01 18:59:45.600,26.3597,79.9947,0.7703,0.0707,30.83,0.0,31.11
2023-02-01 19:52:19.200,28.6814,86.7624,0.7493,0.438,39.18,9.7,40.89
2023-02-01 20:44:52.800,21.8317,74.7908,0.7425,0.447,31.59,0.0,33.3
2023-02-01 21:37:26.400,28.1668,70.0917,0.7898,0.237,41.37,0.0,44.03
2023-02-01 22:30:00.000,15.5844,77.0315,0.7677,0.6393,30.44,0.0,30.56
2023-02-01 23:22:33.600,10.8154,80.3718,0.7911,0.6657,38.91,0.0,36.34
2023-02-02 00:15:07.200,10.5742,80.5396,0.812,0.7924,34.68,0.0,35.98
2023-02-02 01:07:40.800,20.7912,76.3012,0.7369,0.9539,32.89,9.8,31.85
2023-02-02 02:00:14.400,10.3366,79.4206,0.7598,0.0867,32.63,3.3,33.2
2023-02-02 02:52:48.000,18.4443,70.8125,0.7927,0.3925,29.32,0.0,32.99
2023-02-02 03:45:21.600,16.6989,88.4648,0.826,0.1121,39.53,0.0,39.5
2023-02-02 04:37:55.200,20.5225,73.9267,0.7802,0.1802,30.64,0.0,30.92
2023-02-02 05:30:28.800,11.0749,87.5981,0.7029,0.1084,36.37,0.0,37.68
2023-02-02 06:23:02.400,29.6417,89.2583,0.6322,0.5931,41.57,0.0,41.21
2023-02-02 07:15:36.000,13.9568,86.2359,0.7504,0.5528,40.64,0.0,37.33
2023-02-02 08:08:09.600,19.0104,76.6973,0.7446,0.088,32.29,0.0,30.95
2023-02-02 09:00:43.200,10.0348,86.4684,0.7895,0.9364,35.78,0.0,34.44
2023-02-02 09:53:16.800,24.4922,70.2616,0.8516,0.2333,37.54,0.0,38.15
2023-02-02 10:45:50.400,24.201,89.0967,0.8254,0.0988,36.15,0.0,35.5
2023-02-02 11:38:24.000,20.9379,73.2212,0.8114,0.7538,33.72,0.0,38.49
2023-02-02 12:30:57.600,11.5253,70.0269,0.7659,0.3199,48.67,0.0,44.05
2023-02-02 13:23:31.200,27.401,71.304,0.7112,0.8301,35.07,0.0,35.04
2023-02-02 14:16:04.800,18.3498,78.0881,0.8509,0.1637,31.52,0.0,31.83
2023-02-02 15:08:38.400,17.1035,89.7397,0.758,0.06,34.44,11.5,33.96
2023-02-02 16:01:12.000,10.8053,73.27,0.7966,0.6832,34.25,0.0,34.59
2023-02-02 16:53:45.600,24.8739,89.7802,0.7196,0.0694,41.96,0.0,38.94
2023-02-02 17:46:19.200,26.2587,82.3573,0.8197,0.9175,31.94,0.0,30.11
2023-02-02 18:38:52.800,10.0294,78.4114,0.7127,0.2502,33.27,4.9,34.53
2023-02-02 19:31:26.400,19.1675,76.1096,0.7982,0.3528,30.6,0.0,31.7
2023-02-02 20:24:00.000,27.0741,75.3335,0.7838,0.3719,33.22,0.0,36.48
2023-02-02 21:16:33.600,28.6158,72.4622,0.688,0.2605,32.28,0.0,35.42
2023-02-02 22:09:07.200,11.4251,74.3032,0.7042,0.7563,31.79,0.0,33.6
2023-02-02 23:01:40.800,14.2941,80.0152,0.7501,0.3265,37.02,0.0,34.84
2023-02-02 23:54:14.400,24.4815,89.9276,0.6525,0.3242,28.41,0.0,30.4
2023-02-03 00:46:48.000,12.5559,88.0559,0.7764,0.6262,39.81,0.0,39.91
2023-02-03 01:39:21.600,11.1807,72.7486,0.7847,0.8868,36.49,0.0,35.36
2023-02-03 02:31:55.200,26.355,74.4511,0.7601,0.4155,33.33,0.0,32.58
2023-02-03 03:24:28.800,24.7643,79.3212,0.8272,0.1299,32.82,0.0,30.14
2023-02-03 04:17:02.400,29.3801,77.9103,0.8676,0.7165,41.16,0.0,37.31
2023-02-03 05:09:36.000,9.0109,72.608,0.6818,0.2511,34.14,0.0,35.25
2023-02-03 06:02:09.600,18.3313,75.3637,0.8423,0.5272,30.39,0.0,31.3
2023-02-03 06:54:43.200,23.0955,78.4995,0.831,0.6565,33.39,0.0,31.44
2023-02-03 07:47:16.800,28.4371,87.2316,0.7668,0.1776,35.83,0.0,35.64
2023-02-03 08:39:50.400,17.9383,71.2798,0.7492,0.2023,34.23,0.0,35.08
2023-02-03 09:32:24.000,13.3382,79.4431,0.7301,0.8822,25.64,0.0,26.31
2023-02-03 10:24:57.600,8.5089,73.9915,0.6691,0.1632,34.91,0.0,34.92
2023-02-03 11:17:31.200,18.6549,83.503,0.7765,0.9316,36.93,0.0,35.11
2023-02-03 12:10:04.800,10.4123,77.1235,0.7202,0.4199,36.46,0.0,37.14
2023-02-03 13:02:38.400,17.4526,88.8005,0.6818,0.204,35.38,0.0,35.54
2023-02-03 13:55:12.000,23.7117,73.5474,0.7718,0.731,28.47,0.0,29.74
2023-02-03 14:47:45.600,12.4685,72.1032,0.7797,0.4749,39.72,0.0,38.32
2023-02-03 15:40:19.200,24.1184,75.172,0.7525,0.1897,30.8,0.0,32.95
2023-02-03 16:32:52.800,16.0557,84.2982,0.8804,0.2955,30.48,0.0,32.55
2023-02-03 17:25:26.400,10.1337,83.9622,0.7725,0.9742,44.73,12.1,40.24
2023-02-03 18:18:00.000,12.795,71.9786,0.7515,0.7437,39.24,0.0,37.4
2023-02-03 19:10:33.600,12.9187,84.7255,0.7546,0.7841,36.19,1.2,33.71
2023-02-03 20:03:07.200,24.8091,86.3925,0.8229,0.8874,32.32,10.4,34.47
2023-02-03 20:55:40.800,15.6985,89.63,0.7267,0.2508,32.72,0.0,32.25
2023-02-03 21:48:14.400,17.8643,80.0609,0.8538,0.083,25.83,2.3,25.99
2023-02-03 22:40:48.000,15.4494,85.35,0.7688,0.5982,33.59,5.7,33.25
2023-02-03 23:33:21.600,28.9849,78.1173,0.8098,0.1053,36.71,0.0,34.8
2023-02-04 00:25:55.200,15.7587,86.4283,0.7641,0.4774,39.11,0.0,38.66
2023-02-04 01:18:28.800,21.3653,75.1521,0.816,0.6489,30.98,0.0,28.61
2023-02-04 02:11:02.400,8.798,71.2454,0.7256,0.6001,37.59,0.0,35.88
2023-02-04 03:03:36.000,13.1171,80.5608,0.744,0.8125,36.76,0.0,36.2
2023-02-04 03:56:09.600,12.1578,89.3211,0.709,0.667,33.22,0.0,32.12
2023-02-04 04:48:43.200,16.2407,89.4857,0.6878,0.5314,37.27,0.0,35.06
2023-02-04 05:41:16.800,16.9039,85.7528,0.7699,0.8803,34.34,0.0,33.4
2023-02-04 06:33:50.400,19.5886,73.5479,0.786,0.813,35.27,0.0,36.64
2023-02-04 07:26:24.000,28.0666,71.9033,0.719,0.7561,44.15,0.0,43.06
2023-02-04 08:18:57.600,12.8088,74.491,0.7532,0.2496,33.56,0.0,34.82
2023-02-04 09:11:31.200,24.6409,73.1478,0.8254,0.2455,26.99,0.0,30.42
2023-02-04 10:04:04.800,21.8231,70.742,0.7341,0.6272,36.21,0.0,38.84
2023-02-04 10:56:38.400,13.3367,70.3326,0.7394,0.7369,31.48,0.0,32.67
2023-02-04 11:49:12.000,17.3281,82.1813,0.8324,0.827,37.53,11.3,36.21
2023-02-04 12:41:45.600,8.8437,87.2108,0.6688,0.2721,37.69,0.0,37.15
2023-02-04 13:34:19.200,25.4208,86.2822,0.7624,0.3141,35.6,14.8,35.21
2023-02-04 14:26:52.800,14.0592,79.7062,0.7951,0.5065,35.9,0.0,38.28
2023-02-04 15:19:26.400,24.1693,82.2384,0.8166,0.2701,32.44,0.0,36.88
2023-02-04 16:12:00.000,11.7877,76.0656,0.8532,0.3888,33.58,0.0,33.11
2023-02-04 17:04:33.600,25.0644,72.695,0.7816,0.3056,33.2,0.0,34.41
2023-02-04 17:57:07.200,15.791,78.9496,0.8536,0.6161,33.63,1.0,34.22
2023-02-04 18:49:40.800,11.7205,86.1962,0.7755,0.9799,35.44,7.1,36.19
2023-02-04 19:42:14.400,10.0058,84.3636,0.809,0.7781,38.36,0.0,36.38
2023-02-04 20:34:48.000,16.5273,71.0026,0.8145,0.2522,35.4,0.0,34.28
2023-02-04 21:27:21.600,25.8455,89.2975,0.7839,0.3189,31.71,0.0,34.25
2023-02-04 22:19:55.200,21.3102,73.0322,0.739,0.0704,29.1,0.0,30.06
2023-02-04 23:12:28.800,16.0533,83.0768,0.8849,0.497,35.62,0.0,35.89
2023-02-05 00:05:02.400,8.4344,81.0442,0.6857,0.7,39.61,0.0,37.93
2023-02-05 00:57:36.000,18.4521,85.1796,0.851,0.0824,34.66,0.0,34.51
2023-02-05 01:50:09.600,23.5169,71.3147,0.7455,0.8913,34.2,0.0,34.94
2023-02-05 02:42:43.200,10.4307,77.1076,0.7146,0.872,30.13,0.0,33.49
2023-02-05 03:35:16.800,11.5521,71.3307,0.7479,0.6645,38.92,0.0,38.81
2023-02-05 04:27:50.400,29.6108,72.6833,0.7974,0.4093,40.21,0.0,36.82
2023-02-05 05:20:24.000,27.0621,78.6124,0.7913,0.2444,34.74,6.7,35.23
2023-02-05 06:12:57.600,20.9146,83.4859,0.8158,0.1901,31.56,11.2,32.51
2023-02-05 07:05:31.200,25.9039,83.836,0.8728,0.7023,36.15,0.0,35.28
2023-02-05 07:58:04.800,8.1564,78.8039,0.7196,0.8423,36.31,0.0,34.96
2023-02-05 08:50:38.400,20.8651,81.9177,0.8144,0.3933,27.47,5.8,28.59
2023-02-05 09:43:12.000,24.1611,71.694,0.7651,0.6561,38.01,0.0,38.92
2023-02-05 10:35:45.600,24.2525,87.1236,0.8698,0.9331,36.71,0.0,36.9
2023-02-05 11:28:19.200,18.4343,75.3323,0.7969,0.8104,27.4,0.0,29.77
2023-02-05 12:20:52.800,26.7052,72.2094,0.786,0.1756,36.81,0.0,38.9
2023-02-05 13:13:26.400,21.4223,86.2875,0.8411,0.3139,31.27,13.6,32.1
2023-02-05 14:06:00.000,20.4067,86.6988,0.8105,0.3408,34.5,0.0,33.48
2023-02-05 14:58:33.600,9.6701,71.2296,0.736,0.3155,34.14,16.9,35.97
2023-02-05 15:51:07.200,17.9368,78.5504,0.7703,0.0678,28.43,0.0,29.47
2023-02-05 16:43:40.800,14.6768,84.475,0.7291,0.6846,36.55,0.0,35.73
2023-02-05 17:36:14.400,18.2978,82.3622,0.8355,0.1061,29.39,0.0,29.96
2023-02-05 18:28:48.000,20.6305,72.2642,0.6325,0.5348,37.01,0.0,36.52
2023-02-05 19:21:21.600,26.6092,87.323,0.7808,0.1452,32.64,0.0,30.14
2023-02-05 20:13:55.200,9.9046,82.4855,0.7412,0.3739,30.58,0.0,33.75
2023-02-05 21:06:28.800,9.1748,89.8377,0.7207,0.4276,41.57,0.0,39.02
2023-02-05 21:59:02.400,10.2987,74.5045,0.7089,0.2368,36.73,0.0,32.39
2023-02-05 22:51:36.000,11.1161,84.3424,0.6442,0.9664,44.83,0.0,41.91
2023-02-05 23:44:09.600,19.6441,84.0228,0.8963,0.9276,38.51,0.0,37.16
2023-02-06 00:36:43.200,26.5637,71.9017,0.7923,0.7347,36.62,0.0,35.63
2023-02-06 01:29:16.800,16.498,71.2674,0.7721,0.9456,32.47,0.0,33.2
2023-02-06 02:21:50.400,12.6221,79.6909,0.8372,0.624,43.24,0.0,41.86
2023-02-06 03:14:24.000,14.4977,77.9312,0.7417,0.4094,31.34,0.0,32.95
2023-02-06 04:06:57.600,9.5033,73.2782,0.6356,0.6778,36.93,12.0,39.47
2023-02-06 04:59:31.200,12.5604,88.2019,0.7571,0.5316,32.31,0.0,35.05
2023-02-06 05:52:04.800,21.1261,89.752,0.6904,0.3437,37.07,0.0,35.59
2023-02-06 06:44:38.400,18.3483,83.0985,0.7383,0.8602,31.25,16.7,34.24
2023-02-06 07:37:12.000,15.3193,82.1464,0.8063,0.1076,33.21,4.2,34.08
2023-02-06 08:29:45.600,18.0781,71.7651,0.7718,0.2853,39.3,12.6,36.56
2023-02-06 09:22:19.200,25.2109,80.7991,0.7479,0.0727,28.45,0.0,31.16
2023-02-06 10:14:52.800,26.3004,85.3908,0.7571,0.5448,38.79,0.0,37.58
2023-02-06 11:07:26.400,18.4483,80.025,0.7695,0.3775,38.56,0.0,35.18
2023-02-06 12:00:00.000,28.4304,70.2641,0.7825,0.4987,38.38,7.0,39.14
2023-02-06 12:52:33.600,21.0494,86.9706,0.7382,0.3401,36.69,0.0,35.92
2023-02-06 13:45:07.200,14.7539,88.3281,0.7547,0.9875,44.56,0.0,41.99
2023-02-06 14:37:40.800,27.5836,84.9241,0.8459,0.2785,28.05,0.0,29.83
2023-02-06 15:30:14.400,26.2753,86.6942,0.7708,0.4771,37.17,4.5,36.51
2023-02-06 16:22:48.000,27.0861,79.5006,0.7562,0.5009,35.67,0.0,35.46
2023-02-06 17:15:21.600,26.561,74.7037,0.7977,0.4447,34.77,0.0,34.51
2023-02-06 18:07:55.200,10.9207,78.3285,0.7463,0.6353,32.97,0.0,34.73
2023-02-06 19:00:28.800,26.3854,85.1874,0.6954,0.3389,35.33,3.0,37.19
2023-02-06 19:53:02.400,20.2153,80.5567,0.8477,0.3881,31.74,0.0,34.08
2023-02-06 20:45:36.000,17.9783,77.721,0.8204,0.6728,32.12,0.0,31.91
2023-02-06 21:38:09.600,11.0707,88.3658,0.6626,0.4159,36.06,0.0,35.97
2023-02-06 22:30:43.200,10.9139,89.6673,0.6921,0.7443,33.11,0.0,34.18
2023-02-06 23:23:16.800,28.4302,89.8278,0.7069,0.7925,36.56,0.0,35.94
2023-02-07 00:15:50.400,22.7673,71.9354,0.7978,0.0954,40.65,0.0,37.75
2023-02-07 01:08:24.000,18.7831,84.1939,0.8014,0.0591,33.98,23.3,35.61
2023-02-07 02:00:57.600,28.6934,78.4903,0.7675,0.2512,34.2,0.0,36.25
2023-02-07 02:53:31.200,29.7915,70.0288,0.8374,0.0502,34.65,0.0,34.06
2023-02-07 03:46:04.800,13.6149,74.0196,0.8217,0.1132,34.29,0.0,33.07
2023-02-07 04:38:38.400,19.7017,88.8161,0.745,0.1883,38.55,0.0,38.4
2023-02-07 05:31:12.000,14.0477,74.2248,0.8019,0.7951,41.92,0.0,37.7
2023-02-07 06:23:45.600,29.7268,87.8044,0.6774,0.566,40.64,0.0,38.42
