Date/Time,Location,Temperature (°C),Humidity (%),Rainfall (mm)
1996-01-29,Mumbai,16.65,50.25,9.95
1996-01-29,Delhi,16.65,50.25,9.95
1996-01-29,Chennai,16.65,50.25,9.95
1996-01-29,Bangalore,16.65,50.25,9.95
1996-01-29,Hyderabad,16.65,50.25,9.95
1996-01-29,Kolkata,16.65,50.25,9.95
1996-01-29,Jaipur,16.65,50.25,9.95
1996-01-30,Pune,16.67,51.2,2.94
1996-01-30,Mumbai,16.67,51.2,2.94
1996-01-30,Delhi,16.67,51.2,2.94
1996-01-30,Chennai,16.67,51.2,2.94
1996-01-30,Bangalore,16.67,51.2,2.94
1996-01-30,Hyderabad,16.67,51.2,2.94
1996-01-30,Kolkata,16.67,51.2,2.94
1996-01-30,Jaipur,16.67,51.2,2.94
1996-01-31,Pune,11.46,60.39,1.14
1996-01-31,Mumbai,11.46,60.39,1.14
1996-01-31,Delhi,11.46,60.39,1.14
1996-01-31,Chennai,11.46,60.39,1.14
1996-01-31,Bangalore,11.46,60.39,1.14
1996-01-31,Hyderabad,11.46,60.39,1.14
1996-01-31,Kolkata,11.46,60.39,1.14
1996-01-31,Jaipur,11.46,60.39,1.14
1996-02-01,Pune,20.95,58.69,8.81
1996-02-01,Mumbai,20.95,58.69,8.81
1996-02-01,Delhi,20.95,58.69,8.81
1996-02-01,Chennai,20.95,58.69,8.81
1996-02-01,Bangalore,20.95,58.69,8.81
1996-02-01,Hyderabad,20.95,58.69,8.81
1996-02-01,Kolkata,20.95,58.69,8.81
1996-02-01,Jaipur,20.95,58.69,8.81
1996-02-02,Pune,17.19,60.86,7.29
1996-02-02,Mumbai,17.19,60.86,7.29
1996-02-02,Delhi,17.19,60.86,7.29
1996-02-02,Chennai,17.19,60.86,7.29
1996-02-02,Bangalore,17.19,60.86,7.29
1996-02-02,Hyderabad,17.19,60.86,7.29
1996-02-02,Kolkata,17.19,60.86,7.29
1996-02-02,Jaipur,17.19,60.86,7.29
1996-02-03,Pune,13.38,51.57,0.34
1996-02-03,Mumbai,13.38,51.57,0.34
1996-02-03,Delhi,13.38,51.57,0.34
1996-02-03,Chennai,13.38,51.57,0.34
1996-02-03,Bangalore,13.38,51.57,0.34
1996-02-03,Hyderabad,13.38,51.57,0.34
1996-02-03,Kolkata,13.38,51.57,0.34
1996-02-03,Jaipur,13.38,51.57,0.34
1996-02-04,Pune,19.82,61.48,7.89
1996-02-04,Mumbai,19.82,61.48,7.89
1996-02-04,Delhi,19.82,61.48,7.89
1996-02-04,Chennai,19.82,61.48,7.89
1996-02-04,Bangalore,19.82,61.48,7.89
1996-02-04,Hyderabad,19.82,61.48,7.89
1996-02-04,Kolkata,19.82,61.48,7.89
1996-02-04,Jaipur,19.82,61.48,7.89
1996-02-05,Pune,21.96,50.98,7.07
1996-02-05,Mumbai,21.96,50.98,7.07
1996-02-05,Delhi,21.96,50.98,7.07
1996-02-05,Chennai,21.96,50.98,7.07
1996-02-05,Bangalore,21.96,50.98,7.07
1996-02-05,Hyderabad,21.96,50.98,7.07
1996-02-05,Kolkata,21.96,50.98,7.07
1996-02-05,Jaipur,21.96,50.98,7.07
1996-02-06,Pune,20.51,65.26,3.51
1996-02-06,Mumbai,20.51,65.26,3.51
1996-02-06,Delhi,20.51,65.26,3.51
1996-02-06,Chennai,20.51,65.26,3.51
1996-02-06,Bangalore,20.51,65.26,3.51
1996-02-06,Hyderabad,20.51,65.26,3.51
1996-02-06,Kolkata,20.51,65.26,3.51
1996-02-06,Jaipur,20.51,65.26,3.51
1996-02-07,Pune,15.82,58.44,4.3
1996-02-07,Mumbai,15.82,58.44,4.3
1996-02-07,Delhi,15.82,58.44,4.3
1996-02-07,Chennai,15.82,58.44,4.3
1996-02-07,Bangalore,15.82,58.44,4.3
1996-02-07,Hyderabad,15.82,58.44,4.3
1996-02-07,Kolkata,15.82,58.44,4.3
1996-02-07,Jaipur,15.82,58.44,4.3
1996-02-08,Pune,14.38,47.15,3.98
1996-02-08,Mumbai,14.38,47.15,3.98
1996-02-08,Delhi,14.38,47.15,3.98
1996-02-08,Chennai,14.38,47.15,3.98
1996-02-08,Bangalore,14.38,47.15,3.98
1996-02-08,Hyderabad,14.38,47.15,3.98
1996-02-08,Kolkata,14.38,47.15,3.98
1996-02-08,Jaipur,14.38,47.15,3.98
1996-02-09,Pune,16.27,53.31,6.17
1996-02-09,Mumbai,16.27,53.31,6.17
1996-02-09,Delhi,16.27,53.31,6.17
1996-02-09,Chennai,16.27,53.31,6.17
1996-02-09,Bangalore,16.27,53.31,6.17
1996-02-09,Hyderabad,16.27,53.31,6.17
1996-02-09,Kolkata,16.27,53.31,6.17
1996-02-09,Jaipur,16.27,53.31,6.17
1996-02-10,Pune,18.71,55.89,5.41
1996-02-10,Mumbai,18.71,55.89,5.41
1996-02-10,Delhi,18.71,55.89,5.41
1996-02-10,Chennai,18.71,55.89,5.41
1996-02-10,Bangalore,18.71,55.89,5.41
1996-02-10,Hyderabad,18.71,55.89,5.41
1996-02-10,Kolkata,18.71,55.89,5.41
1996-02-10,Jaipur,18.71,55.89,5.41
1996-02-11,Pune,13.58,77.38,7.02
1996-02-11,Mumbai,13.58,77.38,7.02
1996-02-11,Delhi,13.58,77.38,7.02
1996-02-11,Chennai,13.58,77.38,7.02
1996-02-11,Bangalore,13.58,77.38,7.02
1996-02-11,Hyderabad,13.58,77.38,7.02
1996-02-11,Kolkata,13.58,77.38,7.02
1996-02-11,Jaipur,13.58,77.38,7.02
1996-02-12,Pune,18.89,48.72,1.37
1996-02-12,Mumbai,18.89,48.72,1.37
1996-02-12,Delhi,18.89,48.72,1.37
1996-02-12,Chennai,18.89,48.72,1.37
1996-02-12,Bangalore,18.89,48.72,1.37
1996-02-12,Hyderabad,18.89,48.72,1.37
1996-02-12,Kolkata,18.89,48.72,1.37
1996-02-12,Jaipur,18.89,48.72,1.37
1996-02-13,Pune,15.02,66.36,4.35
1996-02-13,Mumbai,15.02,66.36,4.35
1996-02-13,Delhi,15.02,66.36,4.35
1996-02-13,Chennai,15.02,66.36,4.35
1996-02-13,Bangalore,15.02,66.36,4.35
1996-02-13,Hyderabad,15.02,66.36,4.35
1996-02-13,Kolkata,15.02,66.36,4.35
1996-02-13,Jaipur,15.02,66.36,4.35
1996-02-14,Pune,18.13,48.32,1.47
1996-02-14,Mumbai,18.13,48.32,1.47
1996-02-14,Delhi,18.13,48.32,1.47
1996-02-14,Chennai,18.13,48.32,1.47
1996-02-14,Bangalore,18.13,48.32,1.47
1996-02-14,Hyderabad,18.13,48.32,1.47
1996-02-14,Kolkata,18.13,48.32,1.47
1996-02-14,Jaipur,18.13,48.32,1.47
1996-02-15,Pune,17.64,64.15,3.5
1996-02-15,Mumbai,17.64,64.15,3.5
1996-02-15,Delhi,17.64,64.15,3.5
1996-02-15,Chennai,17.64,64.15,3.5
1996-02-15,Bangalore,17.64,64.15,3.5
1996-02-15,Hyderabad,17.64,64.15,3.5
1996-02-15,Kolkata,17.64,64.15,3.5
1996-02-15,Jaipur,17.64,64.15,3.5
1996-02-16,Pune,11.89,57.37,4.07
1996-02-16,Mumbai,11.89,57.37,4.07
1996-02-16,Delhi,11.89,57.37,4.07
1996-02-16,Chennai,11.89,57.37,4.07
1996-02-16,Bangalore,11.89,57.37,4.07
1996-02-16,Hyderabad,11.89,57.37,4.07
1996-02-16,Kolkata,11.89,57.37,4.07
1996-02-16,Jaipur,11.89,57.37,4.07
1996-02-17,Pune,14.55,68.11,8.63
1996-02-17,Mumbai,14.55,68.11,8.63
1996-02-17,Delhi,14.55,68.11,8.63
1996-02-17,Chennai,14.55,68.11,8.63
1996-02-17,Bangalore,14.55,68.11,8.63
1996-02-17,Hyderabad,14.55,68.11,8.63
1996-02-17,Kolkata,14.55,68.11,8.63
1996-02-17,Jaipur,14.55,68.11,8.63
1996-02-18,Pune,10.95,43.73,0.12
1996-02-18,Mumbai,10.95,43.73,0.12
1996-02-18,Delhi,10.95,43.73,0.12
1996-02-18,Chennai,10.95,43.73,0.12
1996-02-18,Bangalore,10.95,43.73,0.12
1996-02-18,Hyderabad,10.95,43.73,0.12
1996-02-18,Kolkata,10.95,43.73,0.12
1996-02-18,Jaipur,10.95,43.73,0.12
1996-02-19,Pune,16.73,55.91,0.74
1996-02-19,Mumbai,16.73,55.91,0.74
1996-02-19,Delhi,16.73,55.91,0.74
1996-02-19,Chennai,16.73,55.91,0.74
1996-02-19,Bangalore,16.73,55.91,0.74
1996-02-19,Hyderabad,16.73,55.91,0.74
1996-02-19,Kolkata,16.73,55.91,0.74
1996-02-19,Jaipur,16.73,55.91,0.74
1996-02-20,Pune,16.69,58.68,8.09
1996-02-20,Mumbai,16.69,58.68,8.09
1996-02-20,Delhi,16.69,58.68,8.09
1996-02-20,Chennai,16.69,58.68,8.09
1996-02-20,Bangalore,16.69,58.68,8.09
1996-02-20,Hyderabad,16.69,58.68,8.09
1996-02-20,Kolkata,16.69,58.68,8.09
1996-02-20,Jaipur,16.69,58.68,8.09
1996-02-21,Pune,14.12,65.25,3.42
1996-02-21,Mumbai,14.12,65.25,3.42
1996-02-21,Delhi,14.12,65.25,3.42
1996-02-21,Chennai,14.12,65.25,3.42
1996-02-21,Bangalore,14.12,65.25,3.42
1996-02-21,Hyderabad,14.12,65.25,3.42
1996-02-21,Kolkata,14.12,65.25,3.42
1996-02-21,Jaipur,14.12,65.25,3.42
1996-02-22,Pune,18.78,68.68,5.01
1996-02-22,Mumbai,18.78,68.68,5.01
1996-02-22,Delhi,18.78,68.68,5.01
1996-02-22,Chennai,18.78,68.68,5.01
1996-02-22,Bangalore,18.78,68.68,5.01
1996-02-22,Hyderabad,18.78,68.68,5.01
1996-02-22,Kolkata,18.78,68.68,5.01
1996-02-22,Jaipur,18.78,68.68,5.01
1996-02-23,Pune,14.18,61.77,11.87
1996-02-23,Mumbai,14.18,61.77,11.87
1996-02-23,Delhi,14.18,61.77,11.87
1996-02-23,Chennai,14.18,61.77,11.87
1996-02-23,Bangalore,14.18,61.77,11.87
1996-02-23,Hyderabad,14.18,61.77,11.87
1996-02-23,Kolkata,14.18,61.77,11.87
1996-02-23,Jaipur,14.18,61.77,11.87
1996-02-24,Pune,21.13,62.63,1.14
1996-02-24,Mumbai,21.13,62.63,1.14
1996-02-24,Delhi,21.13,62.63,1.14
1996-02-24,Chennai,21.13,62.63,1.14
1996-02-24,Bangalore,21.13,62.63,1.14
1996-02-24,Hyderabad,21.13,62.63,1.14
1996-02-24,Kolkata,21.13,62.63,1.14
1996-02-24,Jaipur,21.13,62.63,1.14
1996-02-25,Pune,16.05,58.2,0.9
1996-02-25,Mumbai,16.05,58.2,0.9
1996-02-25,Delhi,16.05,58.2,0.9
1996-02-25,Chennai,16.05,58.2,0.9
1996-02-25,Bangalore,16.05,58.2,0.9
1996-02-25,Hyderabad,16.05,58.2,0.9
1996-02-25,Kolkata,16.05,58.2,0.9
1996-02-25,Jaipur,16.05,58.2,0.9
1996-02-26,Pune,9.46,55.14,2.79
1996-02-26,Mumbai,9.46,55.14,2.79
1996-02-26,Delhi,9.46,55.14,2.79
1996-02-26,Chennai,9.46,55.14,2.79
1996-02-26,Bangalore,9.46,55.14,2.79
1996-02-26,Hyderabad,9.46,55.14,2.79
1996-02-26,Kolkata,9.46,55.14,2.79
1996-02-26,Jaipur,9.46,55.14,2.79
1996-02-27,Pune,10.79,68.23,0.47
1996-02-27,Mumbai,10.79,68.23,0.47
1996-02-27,Delhi,10.79,68.23,0.47
1996-02-27,Chennai,10.79,68.23,0.47
1996-02-27,Bangalore,10.79,68.23,0.47
1996-02-27,Hyderabad,10.79,68.23,0.47
1996-02-27,Kolkata,10.79,68.23,0.47
1996-02-27,Jaipur,10.79,68.23,0.47
1996-02-28,Pune,13.77,62.55,4.04
1996-02-28,Mumbai,13.77,62.55,4.04
1996-02-28,Delhi,13.77,62.55,4.04
1996-02-28,Chennai,13.77,62.55,4.04
1996-02-28,Bangalore,13.77,62.55,4.04
1996-02-28,Hyderabad,13.77,62.55,4.04
1996-02-28,Kolkata,13.77,62.55,4.04
1996-02-28,Jaipur,13.77,62.55,4.04
1996-02-29,Pune,15.3,69.4,8.96
1996-02-29,Mumbai,15.3,69.4,8.96
1996-02-29,Delhi,15.3,69.4,8.96
1996-02-29,Chennai,15.3,69.4,8.96
1996-02-29,Bangalore,15.3,69.4,8.96
1996-02-29,Hyderabad,15.3,69.4,8.96
1996-02-29,Kolkata,15.3,69.4,8.96
1996-02-29,Jaipur,15.3,69.4,8.96
1996-03-01,Pune,31.37,42.39,11.52
1996-03-01,Mumbai,31.37,42.39,11.52
1996-03-01,Delhi,31.37,42.39,11.52
1996-03-01,Chennai,31.37,42.39,11.52
1996-03-01,Bangalore,31.37,42.39,11.52
1996-03-01,Hyderabad,31.37,42.39,11.52
1996-03-01,Kolkata,31.37,42.39,11.52
1996-03-01,Jaipur,31.37,42.39,11.52
1996-03-02,Pune,31.94,56.79,4.0
1996-03-02,Mumbai,31.94,56.79,4.0
1996-03-02,Delhi,31.94,56.79,4.0
1996-03-02,Chennai,31.94,56.79,4.0
1996-03-02,Bangalore,31.94,56.79,4.0
1996-03-02,Hyderabad,31.94,56.79,4.0
1996-03-02,Kolkata,31.94,56.79,4.0
1996-03-02,Jaipur,31.94,56.79,4.0
1996-03-03,Pune,32.78,42.82,1.8
1996-03-03,Mumbai,32.78,42.82,1.8
1996-03-03,Delhi,32.78,42.82,1.8
1996-03-03,Chennai,32.78,42.82,1.8
1996-03-03,Bangalore,32.78,42.82,1.8
1996-03-03,Hyderabad,32.78,42.82,1.8
1996-03-03,Kolkata,32.78,42.82,1.8
1996-03-03,Jaipur,32.78,42.82,1.8
1996-03-04,Pune,27.18,50.91,8.49
1996-03-04,Mumbai,27.18,50.91,8.49
1996-03-04,Delhi,27.18,50.91,8.49
1996-03-04,Chennai,27.18,50.91,8.49
1996-03-04,Bangalore,27.18,50.91,8.49
1996-03-04,Hyderabad,27.18,50.91,8.49
1996-03-04,Kolkata,27.18,50.91,8.49
1996-03-04,Jaipur,27.18,50.91,8.49
1996-03-05,Pune,35.58,51.42,5.06
1996-03-05,Mumbai,35.58,51.42,5.06
1996-03-05,Delhi,35.58,51.42,5.06
1996-03-05,Chennai,35.58,51.42,5.06
1996-03-05,Bangalore,35.58,51.42,5.06
1996-03-05,Hyderabad,35.58,51.42,5.06
1996-03-05,Kolkata,35.58,51.42,5.06
1996-03-05,Jaipur,35.58,51.42,5.06
1996-03-06,Pune,30.65,50.67,0.26
1996-03-06,Mumbai,30.65,50.67,0.26
1996-03-06,Delhi,30.65,50.67,0.26
1996-03-06,Chennai,30.65,50.67,0.26
1996-03-06,Bangalore,30.65,50.67,0.26
1996-03-06,Hyderabad,30.65,50.67,0.26
1996-03-06,Kolkata,30.65,50.67,0.26
1996-03-06,Jaipur,30.65,50.67,0.26
1996-03-07,Pune,37.14,59.86,4.91
1996-03-07,Mumbai,37.14,59.86,4.91
1996-03-07,Delhi,37.14,59.86,4.91
1996-03-07,Chennai,37.14,59.86,4.91
1996-03-07,Bangalore,37.14,59.86,4.91
1996-03-07,Hyderabad,37.14,59.86,4.91
1996-03-07,Kolkata,37.14,59.86,4.91
1996-03-07,Jaipur,37.14,59.86,4.91
1996-03-08,Pune,31.5,39.11,4.16
1996-03-08,Mumbai,31.5,39.11,4.16
1996-03-08,Delhi,31.5,39.11,4.16
1996-03-08,Chennai,31.5,39.11,4.16
1996-03-08,Bangalore,31.5,39.11,4.16
1996-03-08,Hyderabad,31.5,39.11,4.16
1996-03-08,Kolkata,31.5,39.11,4.16
1996-03-08,Jaipur,31.5,39.11,4.16
1996-03-09,Pune,33.82,59.25,4.21
1996-03-09,Mumbai,33.82,59.25,4.21
1996-03-09,Delhi,33.82,59.25,4.21
1996-03-09,Chennai,33.82,59.25,4.21
1996-03-09,Bangalore,33.82,59.25,4.21
1996-03-09,Hyderabad,33.82,59.25,4.21
1996-03-09,Kolkata,33.82,59.25,4.21
1996-03-09,Jaipur,33.82,59.25,4.21
1996-03-10,Pune,26.74,55.06,0.54
1996-03-10,Mumbai,26.74,55.06,0.54
1996-03-10,Delhi,26.74,55.06,0.54
1996-03-10,Chennai,26.74,55.06,0.54
1996-03-10,Bangalore,26.74,55.06,0.54
1996-03-10,Hyderabad,26.74,55.06,0.54
1996-03-10,Kolkata,26.74,55.06,0.54
1996-03-10,Jaipur,26.74,55.06,0.54
1996-03-11,Pune,31.6,61.66,14.85
1996-03-11,Mumbai,31.6,61.66,14.85
1996-03-11,Delhi,31.6,61.66,14.85
1996-03-11,Chennai,31.6,61.66,14.85
1996-03-11,Bangalore,31.6,61.66,14.85
1996-03-11,Hyderabad,31.6,61.66,14.85
1996-03-11,Kolkata,31.6,61.66,14.85
1996-03-11,Jaipur,31.6,61.66,14.85
1996-03-12,Pune,28.01,60.21,5.79
1996-03-12,Mumbai,28.01,60.21,5.79
1996-03-12,Delhi,28.01,60.21,5.79
1996-03-12,Chennai,28.01,60.21,5.79
1996-03-12,Bangalore,28.01,60.21,5.79
1996-03-12,Hyderabad,28.01,60.21,5.79
1996-03-12,Kolkata,28.01,60.21,5.79
1996-03-12,Jaipur,28.01,60.21,5.79
1996-03-13,Pune,31.19,40.22,4.5
1996-03-13,Mumbai,31.19,40.22,4.5
1996-03-13,Delhi,31.19,40.22,4.5
1996-03-13,Chennai,31.19,40.22,4.5
1996-03-13,Bangalore,31.19,40.22,4.5
1996-03-13,Hyderabad,31.19,40.22,4.5
1996-03-13,Kolkata,31.19,40.22,4.5
1996-03-13,Jaipur,31.19,40.22,4.5
1996-03-14,Pune,35.44,41.49,4.91
1996-03-14,Mumbai,35.44,41.49,4.91
1996-03-14,Delhi,35.44,41.49,4.91
1996-03-14,Chennai,35.44,41.49,4.91
1996-03-14,Bangalore,35.44,41.49,4.91
1996-03-14,Hyderabad,35.44,41.49,4.91
1996-03-14,Kolkata,35.44,41.49,4.91
1996-03-14,Jaipur,35.44,41.49,4.91
1996-03-15,Pune,21.56,49.61,3.33
1996-03-15,Mumbai,21.56,49.61,3.33
1996-03-15,Delhi,21.56,49.61,3.33
1996-03-15,Chennai,21.56,49.61,3.33
1996-03-15,Bangalore,21.56,49.61,3.33
1996-03-15,Hyderabad,21.56,49.61,3.33
1996-03-15,Kolkata,21.56,49.61,3.33
1996-03-15,Jaipur,21.56,49.61,3.33
1996-03-16,Pune,28.05,50.58,2.77
1996-03-16,Mumbai,28.05,50.58,2.77
1996-03-16,Delhi,28.05,50.58,2.77
1996-03-16,Chennai,28.05,50.58,2.77
1996-03-16,Bangalore,28.05,50.58,2.77
1996-03-16,Hyderabad,28.05,50.58,2.77
1996-03-16,Kolkata,28.05,50.58,2.77
1996-03-16,Jaipur,28.05,50.58,2.77
1996-03-17,Pune,28.87,49.98,3.96
1996-03-17,Mumbai,28.87,49.98,3.96
1996-03-17,Delhi,28.87,49.98,3.96
1996-03-17,Chennai,28.87,49.98,3.96
1996-03-17,Bangalore,28.87,49.98,3.96
1996-03-17,Hyderabad,28.87,49.98,3.96
1996-03-17,Kolkata,28.87,49.98,3.96
1996-03-17,Jaipur,28.87,49.98,3.96
1996-03-18,Pune,31.79,49.3,5.88
1996-03-18,Mumbai,31.79,49.3,5.88
1996-03-18,Delhi,31.79,49.3,5.88
1996-03-18,Chennai,31.79,49.3,5.88
1996-03-18,Bangalore,31.79,49.3,5.88
1996-03-18,Hyderabad,31.79,49.3,5.88
1996-03-18,Kolkata,31.79,49.3,5.88
1996-03-18,Jaipur,31.79,49.3,5.88
1996-03-19,Pune,18.05,64.29,0.68
1996-03-19,Mumbai,18.05,64.29,0.68
1996-03-19,Delhi,18.05,64.29,0.68
1996-03-19,Chennai,18.05,64.29,0.68
1996-03-19,Bangalore,18.05,64.29,0.68
1996-03-19,Hyderabad,18.05,64.29,0.68
1996-03-19,Kolkata,18.05,64.29,0.68
1996-03-19,Jaipur,18.05,64.29,0.68
1996-03-20,Pune,29.32,53.77,6.18
1996-03-20,Mumbai,29.32,53.77,6.18
1996-03-20,Delhi,29.32,53.77,6.18
1996-03-20,Chennai,29.32,53.77,6.18
1996-03-20,Bangalore,29.32,53.77,6.18
1996-03-20,Hyderabad,29.32,53.77,6.18
1996-03-20,Kolkata,29.32,53.77,6.18
1996-03-20,Jaipur,29.32,53.77,6.18
1996-03-21,Pune,34.44,55.05,0.77
1996-03-21,Mumbai,34.44,55.05,0.77
1996-03-21,Delhi,34.44,55.05,0.77
1996-03-21,Chennai,34.44,55.05,0.77
1996-03-21,Bangalore,34.44,55.05,0.77
1996-03-21,Hyderabad,34.44,55.05,0.77
1996-03-21,Kolkata,34.44,55.05,0.77
1996-03-21,Jaipur,34.44,55.05,0.77
1996-03-22,Pune,30.49,36.55,1.03
1996-03-22,Mumbai,30.49,36.55,1.03
1996-03-22,Delhi,30.49,36.55,1.03
1996-03-22,Chennai,30.49,36.55,1.03
1996-03-22,Bangalore,30.49,36.55,1.03
1996-03-22,Hyderabad,30.49,36.55,1.03
1996-03-22,Kolkata,30.49,36.55,1.03
1996-03-22,Jaipur,30.49,36.55,1.03
1996-03-23,Pune,33.7,42.89,4.69
1996-03-23,Mumbai,33.7,42.89,4.69
1996-03-23,Delhi,33.7,42.89,4.69
1996-03-23,Chennai,33.7,42.89,4.69
1996-03-23,Bangalore,33.7,42.89,4.69
1996-03-23,Hyderabad,33.7,42.89,4.69
1996-03-23,Kolkata,33.7,42.89,4.69
1996-03-23,Jaipur,33.7,42.89,4.69
1996-03-24,Pune,29.8,55.24,7.74
1996-03-24,Mumbai,29.8,55.24,7.74
1996-03-24,Delhi,29.8,55.24,7.74
1996-03-24,Chennai,29.8,55.24,7.74
1996-03-24,Bangalore,29.8,55.24,7.74
1996-03-24,Hyderabad,29.8,55.24,7.74
1996-03-24,Kolkata,29.8,55.24,7.74
1996-03-24,Jaipur,29.8,55.24,7.74
1996-03-25,Pune,28.55,59.66,1.36
1996-03-25,Mumbai,28.55,59.66,1.36
1996-03-25,Delhi,28.55,59.66,1.36
1996-03-25,Chennai,28.55,59.66,1.36
1996-03-25,Bangalore,28.55,59.66,1.36
1996-03-25,Hyderabad,28.55,59.66,1.36
1996-03-25,Kolkata,28.55,59.66,1.36
1996-03-25,Jaipur,28.55,59.66,1.36
1996-03-26,Pune,27.77,46.18,3.17
1996-03-26,Mumbai,27.77,46.18,3.17
1996-03-26,Delhi,27.77,46.18,3.17
1996-03-26,Chennai,27.77,46.18,3.17
1996-03-26,Bangalore,27.77,46.18,3.17
1996-03-26,Hyderabad,27.77,46.18,3.17
1996-03-26,Kolkata,27.77,46.18,3.17
1996-03-26,Jaipur,27.77,46.18,3.17
1996-03-27,Pune,35.52,48.36,10.3
1996-03-27,Mumbai,35.52,48.36,10.3
1996-03-27,Delhi,35.52,48.36,10.3
1996-03-27,Chennai,35.52,48.36,10.3
1996-03-27,Bangalore,35.52,48.36,10.3
1996-03-27,Hyderabad,35.52,48.36,10.3
1996-03-27,Kolkata,35.52,48.36,10.3
1996-03-27,Jaipur,35.52,48.36,10.3
1996-03-28,Pune,28.26,54.08,2.41
1996-03-28,Mumbai,28.26,54.08,2.41
1996-03-28,Delhi,28.26,54.08,2.41
1996-03-28,Chennai,28.26,54.08,2.41
1996-03-28,Bangalore,28.26,54.08,2.41
1996-03-28,Hyderabad,28.26,54.08,2.41
1996-03-28,Kolkata,28.26,54.08,2.41
1996-03-28,Jaipur,28.26,54.08,2.41
1996-03-29,Pune,30.02,57.06,5.36
1996-03-29,Mumbai,30.02,57.06,5.36
1996-03-29,Delhi,30.02,57.06,5.36
1996-03-29,Chennai,30.02,57.06,5.36
1996-03-29,Bangalore,30.02,57.06,5.36
1996-03-29,Hyderabad,30.02,57.06,5.36
1996-03-29,Kolkata,30.02,57.06,5.36
1996-03-29,Jaipur,30.02,57.06,5.36
1996-03-30,Pune,33.81,37.36,0.03
1996-03-30,Mumbai,33.81,37.36,0.03
1996-03-30,Delhi,33.81,37.36,0.03
1996-03-30,Chennai,33.81,37.36,0.03
1996-03-30,Bangalore,33.81,37.36,0.03
1996-03-30,Hyderabad,33.81,37.36,0.03
1996-03-30,Kolkata,33.81,37.36,0.03
1996-03-30,Jaipur,33.81,37.36,0.03
1996-03-31,Pune,34.48,30.61,1.92
1996-03-31,Mumbai,34.48,30.61,1.92
1996-03-31,Delhi,34.48,30.61,1.92
1996-03-31,Chennai,34.48,30.61,1.92
1996-03-31,Bangalore,34.48,30.61,1.92
1996-03-31,Hyderabad,34.48,30.61,1.92
1996-03-31,Kolkata,34.48,30.61,1.92
1996-03-31,Jaipur,34.48,30.61,1.92
1996-04-01,Pune,36.46,53.23,1.44
1996-04-01,Mumbai,36.46,53.23,1.44
1996-04-01,Delhi,36.46,53.23,1.44
1996-04-01,Chennai,36.46,53.23,1.44
1996-04-01,Bangalore,36.46,53.23,1.44
1996-04-01,Hyderabad,36.46,53.23,1.44
1996-04-01,Kolkata,36.46,53.23,1.44
1996-04-01,Jaipur,36.46,53.23,1.44
1996-04-02,Pune,32.26,54.78,2.87
1996-04-02,Mumbai,32.26,54.78,2.87
1996-04-02,Delhi,32.26,54.78,2.87
1996-04-02,Chennai,32.26,54.78,2.87
1996-04-02,Bangalore,32.26,54.78,2.87
1996-04-02,Hyderabad,32.26,54.78,2.87
1996-04-02,Kolkata,32.26,54.78,2.87
1996-04-02,Jaipur,32.26,54.78,2.87
1996-04-03,Pune,33.18,44.06,0.04
1996-04-03,Mumbai,33.18,44.06,0.04
1996-04-03,Delhi,33.18,44.06,0.04
1996-04-03,Chennai,33.18,44.06,0.04
1996-04-03,Bangalore,33.18,44.06,0.04
1996-04-03,Hyderabad,33.18,44.06,0.04
1996-04-03,Kolkata,33.18,44.06,0.04
1996-04-03,Jaipur,33.18,44.06,0.04
1996-04-04,Pune,25.36,46.93,1.74
1996-04-04,Mumbai,25.36,46.93,1.74
1996-04-04,Delhi,25.36,46.93,1.74
1996-04-04,Chennai,25.36,46.93,1.74
1996-04-04,Bangalore,25.36,46.93,1.74
1996-04-04,Hyderabad,25.36,46.93,1.74
1996-04-04,Kolkata,25.36,46.93,1.74
1996-04-04,Jaipur,25.36,46.93,1.74
1996-04-05,Pune,33.91,36.28,7.4
1996-04-05,Mumbai,33.91,36.28,7.4
1996-04-05,Delhi,33.91,36.28,7.4
1996-04-05,Chennai,33.91,36.28,7.4
1996-04-05,Bangalore,33.91,36.28,7.4
1996-04-05,Hyderabad,33.91,36.28,7.4
1996-04-05,Kolkata,33.91,36.28,7.4
1996-04-05,Jaipur,33.91,36.28,7.4
1996-04-06,Pune,23.74,54.49,3.48
1996-04-06,Mumbai,23.74,54.49,3.48
1996-04-06,Delhi,23.74,54.49,3.48
1996-04-06,Chennai,23.74,54.49,3.48
1996-04-06,Bangalore,23.74,54.49,3.48
1996-04-06,Hyderabad,23.74,54.49,3.48
1996-04-06,Kolkata,23.74,54.49,3.48
1996-04-06,Jaipur,23.74,54.49,3.48
1996-04-07,Pune,31.13,38.31,1.2
1996-04-07,Mumbai,31.13,38.31,1.2
1996-04-07,Delhi,31.13,38.31,1.2
1996-04-07,Chennai,31.13,38.31,1.2
1996-04-07,Bangalore,31.13,38.31,1.2
1996-04-07,Hyderabad,31.13,38.31,1.2
1996-04-07,Kolkata,31.13,38.31,1.2
1996-04-07,Jaipur,31.13,38.31,1.2
1996-04-08,Pune,32.81,65.14,12.14
1996-04-08,Mumbai,32.81,65.14,12.14
1996-04-08,Delhi,32.81,65.14,12.14
1996-04-08,Chennai,32.81,65.14,12.14
1996-04-08,Bangalore,32.81,65.14,12.14
1996-04-08,Hyderabad,32.81,65.14,12.14
1996-04-08,Kolkata,32.81,65.14,12.14
1996-04-08,Jaipur,32.81,65.14,12.14
